================================================================================
 Deep-AMPpred Stage-2 | V6-v6: Prior-Anchored Learnable α
================================================================================
Version: v6_mtl_learnable_adaptive
Loss: LEARNABLE_ADAPTIVE=True | AUX=False
Device: cuda
Key Fix: logit-space prior | reg=0.5 | Kendall-style uncertainty
================================================================================

📋 Task Imbalance Preview & Alpha Config (V6-v6):
  Ab: pos_ratio=0.063 | target=0.25 | init_logit=-1.56 | reg=0.5
  Bs: pos_ratio=0.284 | target=0.40 | init_logit=-0.30 | reg=0.5
  Ec: pos_ratio=0.885 | target=0.65 | init_logit=+1.04 | reg=0.5
  Ef: pos_ratio=0.128 | target=0.25 | init_logit=-1.09 | reg=0.5
  Kp: pos_ratio=0.148 | target=0.25 | init_logit=-1.17 | reg=0.5
  Ml: pos_ratio=0.132 | target=0.25 | init_logit=-1.13 | reg=0.5
  Pa: pos_ratio=0.496 | target=0.65 | init_logit=+0.50 | reg=0.5
  Sa: pos_ratio=0.808 | target=0.65 | init_logit=+0.66 | reg=0.5
  Se: pos_ratio=0.192 | target=0.40 | init_logit=-0.23 | reg=0.5
  St: pos_ratio=0.156 | target=0.40 | init_logit=-0.15 | reg=0.5

######################################################################
# FOLD 1/5 | Prior-Anchored Learnable α (V6-v6)
######################################################################
  [Fold 2] Epoch   8 | Loss 0.275 | AvgMCC 0.355 | AvgAUC 0.756 | AvgGMean 0.616 | LR 0.001454 
  [Fold 2] Epoch   9 | Loss 0.262 | AvgMCC 0.393 | AvgAUC 0.768 | AvgGMean 0.596 | LR 0.001309 
  [Fold 2] Epoch  10 | Loss 0.255 | AvgMCC 0.418 | AvgAUC 0.786 | AvgGMean 0.621 | LR 0.001156 
  [Fold 2] Epoch  11 | Loss 0.240 | AvgMCC 0.437 | AvgAUC 0.808 | AvgGMean 0.667 | LR 0.001000 | α=['0.261', '0.388', '0.622', '0.251', '0.260', '0.263', '0.647', '0.633', '0.395', '0.409']
  [Fold 2] Epoch  12 | Loss 0.234 | AvgMCC 0.455 | AvgAUC 0.817 | AvgGMean 0.629 | LR 0.000844 
  [Fold 2] Epoch  13 | Loss 0.223 | AvgMCC 0.456 | AvgAUC 0.826 | AvgGMean 0.642 | LR 0.000691 
  [Fold 2] Epoch  14 | Loss 0.211 | AvgMCC 0.513 | AvgAUC 0.839 | AvgGMean 0.672 | LR 0.000546 
  [Fold 2] Epoch  15 | Loss 0.201 | AvgMCC 0.519 | AvgAUC 0.842 | AvgGMean 0.701 | LR 0.000412 
  [Fold 2] Epoch  16 | Loss 0.189 | AvgMCC 0.513 | AvgAUC 0.847 | AvgGMean 0.691 | LR 0.000293 
  [Fold 2] Epoch  17 | Loss 0.192 | AvgMCC 0.534 | AvgAUC 0.855 | AvgGMean 0.696 | LR 0.000191 
  [Fold 2] Epoch  18 | Loss 0.180 | AvgMCC 0.536 | AvgAUC 0.857 | AvgGMean 0.713 | LR 0.000109 
  [Fold 2] Epoch  19 | Loss 0.179 | AvgMCC 0.539 | AvgAUC 0.858 | AvgGMean 0.707 | LR 0.000049 
  [Fold 2] Epoch  20 | Loss 0.175 | AvgMCC 0.541 | AvgAUC 0.858 | AvgGMean 0.698 | LR 0.000012 
  [Fold 2] Epoch  21 | Loss 0.219 | AvgMCC 0.468 | AvgAUC 0.816 | AvgGMean 0.664 | LR 0.002000 | α=['0.266', '0.390', '0.623', '0.264', '0.264', '0.266', '0.623', '0.622', '0.394', '0.396']
  [Fold 2] Epoch  22 | Loss 0.215 | AvgMCC 0.489 | AvgAUC 0.824 | AvgGMean 0.665 | LR 0.001997 
  [Fold 2] Epoch  23 | Loss 0.215 | AvgMCC 0.504 | AvgAUC 0.828 | AvgGMean 0.681 | LR 0.001988 
  [Fold 2] Epoch  24 | Loss 0.209 | AvgMCC 0.517 | AvgAUC 0.838 | AvgGMean 0.658 | LR 0.001972 
  [Fold 2] Epoch  25 | Loss 0.207 | AvgMCC 0.520 | AvgAUC 0.844 | AvgGMean 0.686 | LR 0.001951 
  [Fold 2] Epoch  26 | Loss 0.198 | AvgMCC 0.539 | AvgAUC 0.853 | AvgGMean 0.697 | LR 0.001924 
  [Fold 2] Epoch  27 | Loss 0.194 | AvgMCC 0.551 | AvgAUC 0.860 | AvgGMean 0.716 | LR 0.001891 
  [Fold 2] Epoch  28 | Loss 0.186 | AvgMCC 0.558 | AvgAUC 0.863 | AvgGMean 0.704 | LR 0.001853 
  [Fold 2] Epoch  29 | Loss 0.181 | AvgMCC 0.563 | AvgAUC 0.865 | AvgGMean 0.719 | LR 0.001809 
  [Fold 2] Epoch  30 | Loss 0.170 | AvgMCC 0.587 | AvgAUC 0.877 | AvgGMean 0.717 | LR 0.001760 
  [Fold 2] Epoch  31 | Loss 0.159 | AvgMCC 0.581 | AvgAUC 0.869 | AvgGMean 0.716 | LR 0.001707 | α=['0.268', '0.394', '0.623', '0.265', '0.266', '0.267', '0.619', '0.622', '0.395', '0.396']
  [Fold 2] Epoch  32 | Loss 0.165 | AvgMCC 0.594 | AvgAUC 0.875 | AvgGMean 0.718 | LR 0.001649 
  [Fold 2] Epoch  33 | Loss 0.157 | AvgMCC 0.609 | AvgAUC 0.884 | AvgGMean 0.749 | LR 0.001588 
  [Fold 2] Epoch  34 | Loss 0.147 | AvgMCC 0.617 | AvgAUC 0.884 | AvgGMean 0.767 | LR 0.001522 
  [Fold 2] Epoch  35 | Loss 0.147 | AvgMCC 0.612 | AvgAUC 0.880 | AvgGMean 0.747 | LR 0.001454 
  [Fold 2] Epoch  36 | Loss 0.142 | AvgMCC 0.597 | AvgAUC 0.878 | AvgGMean 0.738 | LR 0.001383 
  [Fold 2] Epoch  37 | Loss 0.140 | AvgMCC 0.612 | AvgAUC 0.881 | AvgGMean 0.757 | LR 0.001309 
  [Fold 2] Epoch  38 | Loss 0.132 | AvgMCC 0.619 | AvgAUC 0.885 | AvgGMean 0.749 | LR 0.001233 
  [Fold 2] Epoch  39 | Loss 0.131 | AvgMCC 0.611 | AvgAUC 0.890 | AvgGMean 0.739 | LR 0.001156 
  [Fold 2] Epoch  40 | Loss 0.125 | AvgMCC 0.631 | AvgAUC 0.894 | AvgGMean 0.752 | LR 0.001078 
  [Fold 2] Epoch  41 | Loss 0.121 | AvgMCC 0.626 | AvgAUC 0.889 | AvgGMean 0.760 | LR 0.001000 | α=['0.268', '0.397', '0.625', '0.267', '0.268', '0.268', '0.622', '0.624', '0.398', '0.398']
  [Fold 2] Epoch  42 | Loss 0.121 | AvgMCC 0.633 | AvgAUC 0.891 | AvgGMean 0.767 | LR 0.000922 
  [Fold 2] Epoch  43 | Loss 0.116 | AvgMCC 0.634 | AvgAUC 0.892 | AvgGMean 0.751 | LR 0.000844 
  [Fold 2] Epoch  44 | Loss 0.114 | AvgMCC 0.637 | AvgAUC 0.895 | AvgGMean 0.761 | LR 0.000767 
  [Fold 2] Epoch  45 | Loss 0.109 | AvgMCC 0.630 | AvgAUC 0.897 | AvgGMean 0.758 | LR 0.000691 
  [Fold 2] Epoch  46 | Loss 0.108 | AvgMCC 0.639 | AvgAUC 0.893 | AvgGMean 0.764 | LR 0.000617 
  [Fold 2] Epoch  47 | Loss 0.106 | AvgMCC 0.637 | AvgAUC 0.895 | AvgGMean 0.773 | LR 0.000546 
  [Fold 2] Epoch  48 | Loss 0.108 | AvgMCC 0.643 | AvgAUC 0.895 | AvgGMean 0.786 | LR 0.000478 
  [Fold 2] Epoch  49 | Loss 0.105 | AvgMCC 0.643 | AvgAUC 0.895 | AvgGMean 0.789 | LR 0.000412 
  [Fold 2] Epoch  50 | Loss 0.107 | AvgMCC 0.640 | AvgAUC 0.894 | AvgGMean 0.776 | LR 0.000351 
  [Fold 2] Epoch  51 | Loss 0.102 | AvgMCC 0.639 | AvgAUC 0.897 | AvgGMean 0.785 | LR 0.000293 | α=['0.269', '0.399', '0.626', '0.268', '0.268', '0.269', '0.624', '0.625', '0.399', '0.399']
  [Fold 2] Epoch  52 | Loss 0.102 | AvgMCC 0.637 | AvgAUC 0.896 | AvgGMean 0.780 | LR 0.000240 
  [Fold 2] Epoch  53 | Loss 0.105 | AvgMCC 0.640 | AvgAUC 0.895 | AvgGMean 0.785 | LR 0.000191 
  [Fold 2] Epoch  54 | Loss 0.102 | AvgMCC 0.644 | AvgAUC 0.897 | AvgGMean 0.783 | LR 0.000147 
  [Fold 2] Epoch  55 | Loss 0.102 | AvgMCC 0.645 | AvgAUC 0.897 | AvgGMean 0.780 | LR 0.000109 
  [Fold 2] Epoch  56 | Loss 0.099 | AvgMCC 0.643 | AvgAUC 0.897 | AvgGMean 0.777 | LR 0.000076 
  [Fold 2] Epoch  57 | Loss 0.101 | AvgMCC 0.645 | AvgAUC 0.897 | AvgGMean 0.778 | LR 0.000049 
  [Fold 2] Epoch  58 | Loss 0.099 | AvgMCC 0.644 | AvgAUC 0.896 | AvgGMean 0.779 | LR 0.000028 
  [Fold 2] Epoch  59 | Loss 0.101 | AvgMCC 0.645 | AvgAUC 0.897 | AvgGMean 0.781 | LR 0.000012 
  [Fold 2] Epoch  60 | Loss 0.102 | AvgMCC 0.646 | AvgAUC 0.897 | AvgGMean 0.781 | LR 0.000003 
  [Fold 2] Epoch  61 | Loss 0.118 | AvgMCC 0.599 | AvgAUC 0.873 | AvgGMean 0.744 | LR 0.002000 | α=['0.269', '0.397', '0.625', '0.268', '0.268', '0.268', '0.625', '0.625', '0.399', '0.400']
  [Fold 2] Epoch  62 | Loss 0.152 | AvgMCC 0.583 | AvgAUC 0.867 | AvgGMean 0.745 | LR 0.001999 
  [Fold 2] Epoch  63 | Loss 0.156 | AvgMCC 0.562 | AvgAUC 0.867 | AvgGMean 0.736 | LR 0.001997 
  [Fold 2] Epoch  64 | Loss 0.153 | AvgMCC 0.579 | AvgAUC 0.873 | AvgGMean 0.723 | LR 0.001993 
  [Fold 2] Epoch  65 | Loss 0.147 | AvgMCC 0.600 | AvgAUC 0.873 | AvgGMean 0.724 | LR 0.001988 
  [Fold 2] Epoch  66 | Loss 0.147 | AvgMCC 0.596 | AvgAUC 0.861 | AvgGMean 0.727 | LR 0.001981 
  [Fold 2] Epoch  67 | Loss 0.142 | AvgMCC 0.611 | AvgAUC 0.883 | AvgGMean 0.764 | LR 0.001972 
  [Fold 2] Epoch  68 | Loss 0.130 | AvgMCC 0.602 | AvgAUC 0.870 | AvgGMean 0.751 | LR 0.001962 
  [Fold 2] Epoch  69 | Loss 0.134 | AvgMCC 0.625 | AvgAUC 0.891 | AvgGMean 0.768 | LR 0.001951 
  [Fold 2] Epoch  70 | Loss 0.128 | AvgMCC 0.622 | AvgAUC 0.886 | AvgGMean 0.760 | LR 0.001938 
  [Fold 2] Epoch  71 | Loss 0.128 | AvgMCC 0.630 | AvgAUC 0.891 | AvgGMean 0.747 | LR 0.001924 | α=['0.268', '0.397', '0.624', '0.268', '0.268', '0.268', '0.623', '0.624', '0.398', '0.398']
  [Fold 2] Epoch  72 | Loss 0.122 | AvgMCC 0.620 | AvgAUC 0.883 | AvgGMean 0.764 | LR 0.001908 
  [Fold 2] Epoch  73 | Loss 0.121 | AvgMCC 0.636 | AvgAUC 0.888 | AvgGMean 0.771 | LR 0.001891 
  [Fold 2] Epoch  74 | Loss 0.119 | AvgMCC 0.636 | AvgAUC 0.890 | AvgGMean 0.779 | LR 0.001872 
  [Fold 2] Epoch  75 | Loss 0.117 | AvgMCC 0.633 | AvgAUC 0.888 | AvgGMean 0.741 | LR 0.001853 
  [Fold 2] Epoch  76 | Loss 0.113 | AvgMCC 0.638 | AvgAUC 0.887 | AvgGMean 0.750 | LR 0.001831 
  [Fold 2] Epoch  77 | Loss 0.106 | AvgMCC 0.646 | AvgAUC 0.889 | AvgGMean 0.756 | LR 0.001809 
  [Fold 2] Epoch  78 | Loss 0.109 | AvgMCC 0.644 | AvgAUC 0.889 | AvgGMean 0.761 | LR 0.001785 
  [Fold 2] Epoch  79 | Loss 0.112 | AvgMCC 0.637 | AvgAUC 0.887 | AvgGMean 0.773 | LR 0.001760 
  [Fold 2] Epoch  80 | Loss 0.109 | AvgMCC 0.638 | AvgAUC 0.887 | AvgGMean 0.759 | LR 0.001734 
  [Fold 2] Epoch  81 | Loss 0.105 | AvgMCC 0.630 | AvgAUC 0.883 | AvgGMean 0.769 | LR 0.001707 | α=['0.269', '0.398', '0.626', '0.268', '0.268', '0.269', '0.624', '0.625', '0.399', '0.399']
  [Fold 2] Epoch  82 | Loss 0.104 | AvgMCC 0.647 | AvgAUC 0.890 | AvgGMean 0.767 | LR 0.001679 
  [Fold 2] Epoch  83 | Loss 0.106 | AvgMCC 0.639 | AvgAUC 0.883 | AvgGMean 0.767 | LR 0.001649 
  [Fold 2] Epoch  84 | Loss 0.104 | AvgMCC 0.648 | AvgAUC 0.888 | AvgGMean 0.762 | LR 0.001619 
  [Fold 2] Epoch  85 | Loss 0.101 | AvgMCC 0.643 | AvgAUC 0.890 | AvgGMean 0.764 | LR 0.001588 
  [Fold 2] Epoch  86 | Loss 0.101 | AvgMCC 0.652 | AvgAUC 0.882 | AvgGMean 0.767 | LR 0.001556 
  [Fold 2] Epoch  87 | Loss 0.101 | AvgMCC 0.650 | AvgAUC 0.888 | AvgGMean 0.771 | LR 0.001522 
  [Fold 2] Epoch  88 | Loss 0.103 | AvgMCC 0.648 | AvgAUC 0.886 | AvgGMean 0.777 | LR 0.001489 
  [Fold 2] Epoch  89 | Loss 0.102 | AvgMCC 0.652 | AvgAUC 0.892 | AvgGMean 0.769 | LR 0.001454 
  [Fold 2] Epoch  90 | Loss 0.095 | AvgMCC 0.645 | AvgAUC 0.886 | AvgGMean 0.756 | LR 0.001419 
  [Fold 2] Epoch  91 | Loss 0.094 | AvgMCC 0.654 | AvgAUC 0.893 | AvgGMean 0.759 | LR 0.001383 | α=['0.269', '0.399', '0.626', '0.269', '0.269', '0.269', '0.625', '0.625', '0.400', '0.400']
  [Fold 2] Epoch  92 | Loss 0.099 | AvgMCC 0.650 | AvgAUC 0.893 | AvgGMean 0.764 | LR 0.001346 
  [Fold 2] Epoch  93 | Loss 0.099 | AvgMCC 0.653 | AvgAUC 0.888 | AvgGMean 0.779 | LR 0.001309 
  [Fold 2] Epoch  94 | Loss 0.100 | AvgMCC 0.649 | AvgAUC 0.885 | AvgGMean 0.765 | LR 0.001271 
  [Fold 2] Epoch  95 | Loss 0.096 | AvgMCC 0.649 | AvgAUC 0.885 | AvgGMean 0.762 | LR 0.001233 
  [Fold 2] Epoch  96 | Loss 0.095 | AvgMCC 0.652 | AvgAUC 0.889 | AvgGMean 0.758 | LR 0.001195 
  [Fold 2] Epoch  97 | Loss 0.096 | AvgMCC 0.653 | AvgAUC 0.892 | AvgGMean 0.771 | LR 0.001156 
  [Fold 2] Epoch  98 | Loss 0.095 | AvgMCC 0.655 | AvgAUC 0.890 | AvgGMean 0.774 | LR 0.001118 
  [Fold 2] Epoch  99 | Loss 0.094 | AvgMCC 0.651 | AvgAUC 0.892 | AvgGMean 0.770 | LR 0.001078 
  [Fold 2] Epoch 100 | Loss 0.097 | AvgMCC 0.651 | AvgAUC 0.893 | AvgGMean 0.761 | LR 0.001039 
  [Fold 2] Epoch 101 | Loss 0.097 | AvgMCC 0.659 | AvgAUC 0.893 | AvgGMean 0.767 | LR 0.001000 | α=['0.269', '0.399', '0.626', '0.269', '0.269', '0.269', '0.626', '0.626', '0.400', '0.400']
  [Fold 2] Epoch 102 | Loss 0.096 | AvgMCC 0.659 | AvgAUC 0.895 | AvgGMean 0.780 | LR 0.000961 
  [Fold 2] Epoch 103 | Loss 0.092 | AvgMCC 0.663 | AvgAUC 0.893 | AvgGMean 0.777 | LR 0.000922 
  [Fold 2] Epoch 104 | Loss 0.094 | AvgMCC 0.658 | AvgAUC 0.892 | AvgGMean 0.777 | LR 0.000882 
  [Fold 2] Epoch 105 | Loss 0.094 | AvgMCC 0.659 | AvgAUC 0.894 | AvgGMean 0.776 | LR 0.000844 
  [Fold 2] Epoch 106 | Loss 0.094 | AvgMCC 0.661 | AvgAUC 0.893 | AvgGMean 0.767 | LR 0.000805 
  [Fold 2] Epoch 107 | Loss 0.094 | AvgMCC 0.659 | AvgAUC 0.894 | AvgGMean 0.768 | LR 0.000767 
  [Fold 2] Epoch 108 | Loss 0.093 | AvgMCC 0.657 | AvgAUC 0.893 | AvgGMean 0.774 | LR 0.000729 
  [Fold 2] Epoch 109 | Loss 0.092 | AvgMCC 0.663 | AvgAUC 0.893 | AvgGMean 0.768 | LR 0.000691 
  [Fold 2] Epoch 110 | Loss 0.095 | AvgMCC 0.661 | AvgAUC 0.897 | AvgGMean 0.770 | LR 0.000654 
  [Fold 2] Epoch 111 | Loss 0.093 | AvgMCC 0.662 | AvgAUC 0.896 | AvgGMean 0.776 | LR 0.000617 | α=['0.269', '0.400', '0.626', '0.269', '0.269', '0.269', '0.626', '0.626', '0.400', '0.400']
  [Fold 2] Epoch 112 | Loss 0.092 | AvgMCC 0.667 | AvgAUC 0.893 | AvgGMean 0.760 | LR 0.000581 
  [Fold 2] Epoch 113 | Loss 0.093 | AvgMCC 0.659 | AvgAUC 0.892 | AvgGMean 0.775 | LR 0.000546 
  [Fold 2] Epoch 114 | Loss 0.092 | AvgMCC 0.664 | AvgAUC 0.894 | AvgGMean 0.774 | LR 0.000511 
  [Fold 2] Epoch 115 | Loss 0.093 | AvgMCC 0.662 | AvgAUC 0.895 | AvgGMean 0.771 | LR 0.000478 
  [Fold 2] Epoch 116 | Loss 0.090 | AvgMCC 0.662 | AvgAUC 0.893 | AvgGMean 0.770 | LR 0.000444 
  [Fold 2] Epoch 117 | Loss 0.092 | AvgMCC 0.662 | AvgAUC 0.894 | AvgGMean 0.769 | LR 0.000412 
  [Fold 2] Epoch 118 | Loss 0.093 | AvgMCC 0.663 | AvgAUC 0.897 | AvgGMean 0.771 | LR 0.000381 
  [Fold 2] Epoch 119 | Loss 0.094 | AvgMCC 0.663 | AvgAUC 0.897 | AvgGMean 0.776 | LR 0.000351 
  [Fold 2] Epoch 120 | Loss 0.092 | AvgMCC 0.665 | AvgAUC 0.896 | AvgGMean 0.770 | LR 0.000321 
  [Fold 2] Epoch 121 | Loss 0.091 | AvgMCC 0.662 | AvgAUC 0.896 | AvgGMean 0.769 | LR 0.000293 | α=['0.269', '0.400', '0.626', '0.269', '0.269', '0.269', '0.626', '0.626', '0.400', '0.400']
  [Fold 2] Epoch 122 | Loss 0.091 | AvgMCC 0.662 | AvgAUC 0.896 | AvgGMean 0.768 | LR 0.000266 
  [Fold 2] Epoch 123 | Loss 0.094 | AvgMCC 0.659 | AvgAUC 0.896 | AvgGMean 0.761 | LR 0.000240 
  [Fold 2] Epoch 124 | Loss 0.089 | AvgMCC 0.661 | AvgAUC 0.896 | AvgGMean 0.774 | LR 0.000215 
  [Fold 2] Epoch 125 | Loss 0.090 | AvgMCC 0.665 | AvgAUC 0.896 | AvgGMean 0.777 | LR 0.000191 
  [Fold 2] Epoch 126 | Loss 0.095 | AvgMCC 0.662 | AvgAUC 0.896 | AvgGMean 0.773 | LR 0.000169 
  [Fold 2] Epoch 127 | Loss 0.091 | AvgMCC 0.662 | AvgAUC 0.897 | AvgGMean 0.771 | LR 0.000147 
  [Fold 2] Epoch 128 | Loss 0.095 | AvgMCC 0.663 | AvgAUC 0.897 | AvgGMean 0.777 | LR 0.000128 
  [Fold 2] Epoch 129 | Loss 0.089 | AvgMCC 0.663 | AvgAUC 0.897 | AvgGMean 0.772 | LR 0.000109 
  [Fold 2] Epoch 130 | Loss 0.091 | AvgMCC 0.662 | AvgAUC 0.897 | AvgGMean 0.775 | LR 0.000092 
  [Fold 2] Epoch 131 | Loss 0.091 | AvgMCC 0.663 | AvgAUC 0.897 | AvgGMean 0.770 | LR 0.000076 | α=['0.269', '0.400', '0.626', '0.269', '0.269', '0.269', '0.626', '0.626', '0.400', '0.400']
  [Fold 2] Epoch 132 | Loss 0.087 | AvgMCC 0.663 | AvgAUC 0.897 | AvgGMean 0.771 | LR 0.000062 
  [Fold 2] Epoch 133 | Loss 0.088 | AvgMCC 0.663 | AvgAUC 0.897 | AvgGMean 0.770 | LR 0.000049 
  [Fold 2] Epoch 134 | Loss 0.092 | AvgMCC 0.663 | AvgAUC 0.897 | AvgGMean 0.771 | LR 0.000038 
  [Fold 2] Epoch 135 | Loss 0.092 | AvgMCC 0.662 | AvgAUC 0.897 | AvgGMean 0.771 | LR 0.000028 
  [Fold 2] Epoch 136 | Loss 0.090 | AvgMCC 0.662 | AvgAUC 0.897 | AvgGMean 0.770 | LR 0.000019 
  [Fold 2] Epoch 137 | Loss 0.087 | AvgMCC 0.663 | AvgAUC 0.897 | AvgGMean 0.771 | LR 0.000012 
  [Fold 2] Epoch 138 | Loss 0.088 | AvgMCC 0.662 | AvgAUC 0.897 | AvgGMean 0.771 | LR 0.000007 
  [Fold 2] Epoch 139 | Loss 0.089 | AvgMCC 0.662 | AvgAUC 0.897 | AvgGMean 0.771 | LR 0.000003 
  [Fold 2] Epoch 140 | Loss 0.090 | AvgMCC 0.662 | AvgAUC 0.897 | AvgGMean 0.771 | LR 0.000001 
  [Fold 2] Epoch 141 | Loss 0.108 | AvgMCC 0.581 | AvgAUC 0.854 | AvgGMean 0.742 | LR 0.002000 | α=['0.269', '0.398', '0.625', '0.269', '0.269', '0.269', '0.625', '0.626', '0.400', '0.400']
  [Fold 2] Epoch 142 | Loss 0.181 | AvgMCC 0.549 | AvgAUC 0.837 | AvgGMean 0.700 | LR 0.002000 

  🛑 Early stop at Epoch 142, best was Epoch 112

  ✅ Fold 2 BEST AvgValMCC=0.6673 at Epoch 112
     Ab: ValMCC=0.567 TestMCC=0.367 α=0.266 target=0.25
     Bs: ValMCC=0.509 TestMCC=0.607 α=0.392 target=0.40
     Ec: ValMCC=0.406 TestMCC=0.451 α=0.622 target=0.65
     Ef: ValMCC=0.498 TestMCC=0.393 α=0.265 target=0.25
     Kp: ValMCC=0.526 TestMCC=0.496 α=0.265 target=0.25
     Ml: ValMCC=0.622 TestMCC=0.593 α=0.265 target=0.25
     Pa: ValMCC=0.525 TestMCC=0.577 α=0.621 target=0.65
     Sa: ValMCC=0.530 TestMCC=0.505 α=0.622 target=0.65
     Se: ValMCC=0.630 TestMCC=0.624 α=0.395 target=0.40
     St: ValMCC=0.673 TestMCC=0.565 α=0.397 target=0.40

######################################################################
# FOLD 3/5 | Prior-Anchored Learnable α (V6-v6)
######################################################################
  [Fold 3] Epoch   1 | Loss 0.367 | AvgMCC 0.162 | AvgAUC 0.602 | AvgGMean 0.508 | LR 0.002000 | α=['0.284', '0.467', '0.622', '0.243', '0.269', '0.240', '0.735', '0.728', '0.444', '0.428']
  [Fold 3] Epoch   2 | Loss 0.344 | AvgMCC 0.225 | AvgAUC 0.654 | AvgGMean 0.533 | LR 0.001988 
  [Fold 3] Epoch   3 | Loss 0.339 | AvgMCC 0.247 | AvgAUC 0.669 | AvgGMean 0.588 | LR 0.001951 
  [Fold 3] Epoch   4 | Loss 0.315 | AvgMCC 0.256 | AvgAUC 0.685 | AvgGMean 0.586 | LR 0.001891 
  [Fold 3] Epoch   5 | Loss 0.301 | AvgMCC 0.283 | AvgAUC 0.711 | AvgGMean 0.588 | LR 0.001809 
  [Fold 3] Epoch   6 | Loss 0.305 | AvgMCC 0.318 | AvgAUC 0.736 | AvgGMean 0.611 | LR 0.001707 
  [Fold 3] Epoch   7 | Loss 0.277 | AvgMCC 0.362 | AvgAUC 0.762 | AvgGMean 0.603 | LR 0.001588 
  [Fold 3] Epoch   8 | Loss 0.261 | AvgMCC 0.421 | AvgAUC 0.793 | AvgGMean 0.658 | LR 0.001454 
  [Fold 3] Epoch   9 | Loss 0.255 | AvgMCC 0.416 | AvgAUC 0.790 | AvgGMean 0.659 | LR 0.001309 
  [Fold 3] Epoch  10 | Loss 0.257 | AvgMCC 0.433 | AvgAUC 0.802 | AvgGMean 0.667 | LR 0.001156 
  [Fold 3] Epoch  11 | Loss 0.234 | AvgMCC 0.466 | AvgAUC 0.821 | AvgGMean 0.663 | LR 0.001000 | α=['0.264', '0.400', '0.622', '0.263', '0.263', '0.264', '0.673', '0.666', '0.393', '0.392']
  [Fold 3] Epoch  12 | Loss 0.230 | AvgMCC 0.498 | AvgAUC 0.834 | AvgGMean 0.668 | LR 0.000844 
  [Fold 3] Epoch  13 | Loss 0.221 | AvgMCC 0.510 | AvgAUC 0.842 | AvgGMean 0.665 | LR 0.000691 
  [Fold 3] Epoch  14 | Loss 0.210 | AvgMCC 0.527 | AvgAUC 0.846 | AvgGMean 0.665 | LR 0.000546 
  [Fold 3] Epoch  15 | Loss 0.199 | AvgMCC 0.528 | AvgAUC 0.853 | AvgGMean 0.695 | LR 0.000412 
  [Fold 3] Epoch  16 | Loss 0.188 | AvgMCC 0.544 | AvgAUC 0.857 | AvgGMean 0.737 | LR 0.000293 
  [Fold 3] Epoch  17 | Loss 0.180 | AvgMCC 0.562 | AvgAUC 0.862 | AvgGMean 0.718 | LR 0.000191 
  [Fold 3] Epoch  18 | Loss 0.175 | AvgMCC 0.563 | AvgAUC 0.865 | AvgGMean 0.721 | LR 0.000109 
  [Fold 3] Epoch  19 | Loss 0.177 | AvgMCC 0.560 | AvgAUC 0.865 | AvgGMean 0.721 | LR 0.000049 
  [Fold 3] Epoch  20 | Loss 0.169 | AvgMCC 0.561 | AvgAUC 0.865 | AvgGMean 0.725 | LR 0.000012 
  [Fold 3] Epoch  21 | Loss 0.213 | AvgMCC 0.497 | AvgAUC 0.827 | AvgGMean 0.669 | LR 0.002000 | α=['0.266', '0.393', '0.622', '0.265', '0.264', '0.266', '0.633', '0.632', '0.395', '0.395']
  [Fold 3] Epoch  22 | Loss 0.211 | AvgMCC 0.506 | AvgAUC 0.844 | AvgGMean 0.689 | LR 0.001997 
  [Fold 3] Epoch  23 | Loss 0.218 | AvgMCC 0.508 | AvgAUC 0.842 | AvgGMean 0.704 | LR 0.001988 
  [Fold 3] Epoch  24 | Loss 0.215 | AvgMCC 0.546 | AvgAUC 0.848 | AvgGMean 0.736 | LR 0.001972 
  [Fold 3] Epoch  25 | Loss 0.195 | AvgMCC 0.560 | AvgAUC 0.851 | AvgGMean 0.726 | LR 0.001951 
  [Fold 3] Epoch  26 | Loss 0.196 | AvgMCC 0.569 | AvgAUC 0.857 | AvgGMean 0.712 | LR 0.001924 
  [Fold 3] Epoch  27 | Loss 0.188 | AvgMCC 0.557 | AvgAUC 0.862 | AvgGMean 0.692 | LR 0.001891 
  [Fold 3] Epoch  28 | Loss 0.172 | AvgMCC 0.557 | AvgAUC 0.862 | AvgGMean 0.732 | LR 0.001853 
  [Fold 3] Epoch  29 | Loss 0.175 | AvgMCC 0.571 | AvgAUC 0.868 | AvgGMean 0.701 | LR 0.001809 
  [Fold 3] Epoch  30 | Loss 0.175 | AvgMCC 0.588 | AvgAUC 0.878 | AvgGMean 0.771 | LR 0.001760 
  [Fold 3] Epoch  31 | Loss 0.157 | AvgMCC 0.597 | AvgAUC 0.877 | AvgGMean 0.742 | LR 0.001707 | α=['0.268', '0.393', '0.623', '0.266', '0.267', '0.267', '0.622', '0.623', '0.395', '0.396']
  [Fold 3] Epoch  32 | Loss 0.156 | AvgMCC 0.597 | AvgAUC 0.879 | AvgGMean 0.756 | LR 0.001649 
  [Fold 3] Epoch  33 | Loss 0.145 | AvgMCC 0.616 | AvgAUC 0.883 | AvgGMean 0.776 | LR 0.001588 
  [Fold 3] Epoch  34 | Loss 0.150 | AvgMCC 0.610 | AvgAUC 0.881 | AvgGMean 0.762 | LR 0.001522 
  [Fold 3] Epoch  35 | Loss 0.132 | AvgMCC 0.616 | AvgAUC 0.882 | AvgGMean 0.763 | LR 0.001454 
